TitleId,CompMain,CompExtra,Comp100
1161890065,12,50,0
1414793215,0,0,0
1297483729,18,23,36
1480657766,6,9,20
1480659443,1,0,2
1413679067,7,14,0
1480657532,4,5,8
1480659952,4,6,9
1481115666,0,0,1
1330055124,0,0,0
1279330258,8,11,17
1346832342,0,0,0
1414793180,0,11,0
1480659510,5,6,22
1480657679,4,6,19
1161889752,28,80,0
1296697318,0,0,0
1229391825,9,12,15
1279330271,9,14,20
1161889786,5,8,14
1480657798,3,6,17
1414596576,11,22,55
1096157148,0,0,0
1297287218,2,4,11
1480657497,6,8,17
1480656868,0,0,0
1161889771,14,18,107
1480657722,5,6,8
1480659488,5,0,7
1481967999,5,0,0
1448413177,9,11,14
1263405058,6,9,20
1112934377,3,4,4
1480656934,0,0,0
1480656879,4,24,48
1161889807,26,30,63
1481967853,11,13,16
1480659977,4,5,11
1480657016,2,20,274
1129121853,14,23,40
1178929112,0,0,12
1481968610,3,0,0
1431505033,0,0,0
1480657803,0,0,0
1297549275,11,15,31
1431504883,6,8,12
1480660047,5,0,8
1313671195,12,16,0
1480657411,6,0,0
1481968086,0,0,0
1128466455,7,9,14
1446184913,0,0,0
1481968299,3,0,4
1480657167,0,0,0
1480657336,1,9,0
1297287625,16,21,28
1161890070,14,16,23
1112934355,7,9,10
1398147025,0,0,0
1431504859,10,16,0
1413679057,4,12,116
1414596765,0,0,0
1296697304,0,0,0
1480656876,0,0,0
1480657641,6,52,84
1161890292,23,141,154
1480657181,5,0,5
1480657180,0,0,0
1480659445,6,11,0
1112934425,2,4,4
1096157465,3,0,7
1480656996,16,19,25
1481968270,0,0,0
1414793186,1,0,1
1431504976,0,0,0
1096157222,0,0,5
1128466388,12,17,34
1480659441,2,3,6
1480657542,5,8,12
1380714457,0,0,0
1431504977,3,4,5
1128466457,21,27,52
1396901845,8,20,30
1481968380,12,16,24
1297287621,0,0,0
1464993832,8,10,16
1480659969,7,23,89
1414596598,0,0,0
1481115675,0,0,1
1480659913,0,8,10
1480659454,1,2,3
1161889775,50,117,274
1481967966,0,13,15
1161890051,14,21,31
1480659527,7,10,20
1481968541,1,0,1
1146095572,8,9,11
1480657445,9,13,25
1161889978,22,0,0
1480659552,0,10,12
1448413152,7,10,11
1096157262,11,16,32
1480657069,1,2,0
1096353752,7,7,0
1146095624,4,5,14
1096288217,68,87,211
1463158743,0,0,0
1480657425,2,2,3
1313671257,2,16,30
1179584487,0,0,0
1431504989,15,26,42
1129121760,4,5,6
1480656891,4,0,0
1161889780,10,0,151
1096157163,0,0,0
893913045,8,12,14
1481115697,0,0,1
1480659504,0,0,11
1480659420,5,7,11
1480657322,0,8,9
1297287123,8,12,26
1480657295,9,10,15
1380714449,9,11,14
1480656886,6,25,0
1414596713,1,9,34
1431504974,0,0,0
1346570196,7,10,0
1481968542,0,0,0
1480657657,2,2,4
1161890272,7,11,27
1480659455,6,8,16
1480657258,5,6,8
1096157274,8,10,0
1480656954,1,2,2
1480657528,1,1,0
1414793347,0,0,7
1263929301,0,0,0
1480657113,0,0,0
1481115674,0,0,1
1161890103,22,45,74
1480657293,4,0,16
1481967852,0,0,0
1431505011,15,56,212
1480660132,5,8,13
1161889821,22,38,77
1480657348,3,5,6
1480659617,0,0,0
1096157390,0,0,0
1297287606,3,5,10
1481968539,2,0,2
1414596674,10,12,20
1481968333,6,9,14
1263929300,7,10,10
1297287440,29,72,259
1263405113,9,10,0
1112803284,2,3,24
1480659988,3,6,8
1414596621,11,18,41
1263339473,25,64,156
1161890126,8,12,29
1161889817,9,13,16
1481968278,4,4,5
1481968309,0,0,0
1480660007,4,8,19
1431504956,8,13,20
1414793400,30,45,74
1480657317,28,33,38
1415120849,33,37,4500
1397033030,7,17,32
1481967857,2,0,2
1464993769,6,7,11
1464993836,16,24,33
1397032974,13,17,26
1431504872,3,4,7
1480657115,6,14,26
1397819348,6,15,0
1396901865,11,12,13
1297287154,19,30,50
1480659433,5,10,22
1096157232,7,32,124
1414793239,0,85,0
1112737765,9,10,11
1397622748,3,20,155
1161889972,13,26,30
1112934450,5,12,16
1480659614,1,1,1
1096157184,6,0,12
1480657202,0,0,0
1112737755,7,9,11
1263405087,8,11,15
1112737749,22,52,114
1480659630,0,0,0
1431505070,16,31,55
1414793374,12,48,0
1480657415,3,4,6
1096157365,9,13,21
1480657315,3,3,3
1263405023,23,0,57
1129121874,8,28,75
1414793202,27,41,74
1096026080,12,13,14
1480659914,0,0,8
1096157302,5,8,12
1397819368,20,35,66
1480656994,1,2,2
1480657249,5,5,6
1161889888,33,40,80
1263339510,15,25,36
1263929305,27,47,118
1414596680,5,7,8
1480656912,2,2,0
1480656987,3,0,0
1128466401,3,20,89
1397819381,15,18,28
1480657062,0,0,0
1480659529,3,5,12
1161889746,15,23,22
1480657509,6,46,0
1480660039,5,7,15
1096157149,14,18,42
1481968608,0,1,0
1480659539,0,0,0
1480657038,0,0,0
1096026065,13,0,0
1480657318,2,3,3
1161890199,51,94,148
1431505077,23,23,0
1480657199,0,0,0
1480659478,9,9,11
1480657379,2,3,18
1480657490,0,0,0
1480656997,11,14,17
1480659422,12,14,15
1464993789,8,18,124
1480656916,0,1,8
1161890039,5,6,9
1112934373,4,7,16
1096157253,10,15,20
1480657013,0,0,0
1128531926,41,48,66
1415186385,1,3,11
1096157246,5,8,12
1112737753,6,13,22
1480657452,5,6,16
1481968242,0,0,0
1297287829,13,30,49
1096157323,0,0,0
1480659425,0,0,0
1096157399,1,5,0
1313671173,50,73,165
1480657359,0,0,0
1480657671,0,4,7
1447495636,7,7,8
1397032934,9,9,14
1296697314,0,0,0
1313671246,4,0,0
1480659911,5,8,14
1480657311,0,0,0
1480659958,0,0,0
1414793301,23,0,0
1397032945,10,11,23
1196885969,0,0,0
1161889811,0,0,0
1480657346,8,16,31
1480657525,4,7,0
1313671152,9,12,17
1481968381,8,18,44
1263929317,23,48,101
1480656955,0,0,0
1128466483,8,13,36
1297287861,3,4,4
1480659575,6,8,9
1414793309,12,16,28
1431504869,9,14,16
1480657802,1,2,3
1297287382,13,26,46
1212483538,0,25,0
1480659975,0,0,0
1481968259,16,25,35
1481968322,5,7,0
1161889823,34,65,107
1448413178,6,9,11
1163266003,5,0,0
1313671234,6,12,23
1480656882,3,0,0
1481968262,0,0,0
1481967887,4,4,6
1481115677,0,0,0
1212483537,0,0,0
1464993857,8,12,18
1431504864,11,28,73
1480657040,0,0,5
1480660006,2,24,0
1481968288,0,0,0
1480657135,0,0,0
1161889879,11,13,20
1480657464,1,0,0
1280509931,20,24,32
1161890249,9,41,50
1263405020,0,8,0
1480656974,0,0,0
1431505074,0,0,0
1161890022,10,26,38
1480659557,3,4,9
1161889919,18,25,66
1481968072,3,3,4
1112737777,10,16,37
1480657242,6,8,20
1397032928,13,16,20
1480656957,0,0,0
1096157472,4,18,73
1229391875,0,0,2
1161890048,30,40,81
1480656926,2,0,0
1297287449,7,11,28
1480657204,0,0,0
1480657239,7,9,10
1096353749,19,29,48
1480657064,0,0,0
1128335315,11,13,0
1480657539,1,5,13
1096157150,9,11,12
1480657433,25,29,32
1096157213,6,8,10
1263405009,10,33,142
1161890059,27,37,58
1161890030,12,15,80
1481115678,0,0,0
1128466399,11,15,62
1161889766,9,14,21
1395656656,1,2,0
1480657737,3,5,9
1480656917,1,0,0
1480657460,3,5,7
1480659458,9,17,44
1480657080,0,0,0
1414793187,1,0,3
1431505009,5,10,14
1128466480,11,15,27
1480659912,8,8,8
1480657469,3,17,16
1297287193,1,8,10
1397033027,4,15,31
1096157404,0,0,7
1397753837,3,7,14
1397032949,8,8,10
1514473434,30,40,49
1480657492,3,10,26
1161890045,25,0,0
1161889883,40,70,129
1161890153,22,45,74
1212483540,0,0,0
1480656908,0,6,0
1431505027,1,0,2
1397032942,1,9,64
1480656973,0,0,1
1480657355,6,10,11
1313671207,0,0,0
1480659434,5,10,0
1112934353,6,12,22
1161889947,6,7,0
1112737747,2,3,6
1480656849,4,10,40
1481967920,0,0,0
1480657104,1,1,3
1480660050,7,8,10
1229391860,8,10,22
1480657289,7,8,10
1263405112,9,10,15
1480657738,2,4,5
1161890158,9,11,15
1313671132,6,11,59
1481968373,3,5,7
1481967881,0,0,0
1413679061,14,17,25
1480659656,0,0,0
1397033010,50,67,112
1161889758,11,12,13
1480657333,3,3,0
1480660029,4,5,7
1447495635,1,6,0
1161890035,56,57,52
1431505024,0,0,0
1414596609,5,7,11
1431505101,14,0,16
1146095612,4,0,23
1397032966,11,0,0
1480656943,4,5,0
1096026070,8,12,17
1313671153,9,11,19
1480657017,0,6,0
1161889783,8,14,19
1431505085,4,0,6
1179584515,9,14,30
1313671247,11,20,44
1480660105,6,7,8
1313671274,8,9,15
1264125910,25,32,42
1397819395,11,22,45
926156755,0,0,0
1096157275,7,10,13
1096157405,1,1,2
1480656975,1,0,0
1096157207,6,8,18
1397819354,64,75,146
1481968354,1,1,1
1480659438,9,11,20
1481968210,0,0,0
1414596723,6,0,0
1431505015,0,0,0
1464993843,20,39,62
1297287213,10,13,57
1481968198,4,4,5
1480656961,4,4,4
1297287438,5,5,6
1480657091,4,4,5
1480657282,0,5,0
1480659901,32,37,43
1431504891,3,0,0
1480659954,0,0,11
1480657389,0,0,2
1481968134,1,1,3
1431504907,7,11,18
1146095620,0,0,0
1096157245,4,17,70
1480657033,4,11,33
1161889935,11,19,42
827983825,19,73,275
1480659973,10,12,12
1481967921,20,0,200
1481968551,0,0,0
1480656995,3,4,9
1397033017,50,67,112
1397032941,7,17,0
1480656944,6,0,10
1481968575,0,0,0
1096222673,7,9,40
1297287647,6,9,0
1480656921,0,1,2
1297287347,6,16,25
1480659621,3,4,4
1480657316,1,4,2
1297287121,1,0,0
1480657238,4,0,0
1481968584,0,0,0
1414793240,4,0,315
1362167768,13,24,35
1481968272,3,6,15
1161889980,49,173,493
1480659955,5,7,11
1447495633,0,0,0
1414596593,6,8,13
1481968623,0,10,0
1480659919,9,13,17
1431504853,9,9,16
1480657788,0,0,0
1480659558,0,0,0
1481968050,8,14,18
1263405081,0,0,0
1161889944,1,7,15
1480656888,0,0,20
1480657684,6,7,13
1414793223,13,0,0
1480657456,10,17,40
1481968517,1,1,2
1431505100,0,0,0
1129121849,5,6,7
1481968561,0,0,0
1480657320,0,0,0
1112934367,0,0,4
1480659594,5,6,6
1480657658,11,12,13
1129121769,7,9,10
1481968552,43,54,60
1414793340,30,55,130
1481967934,13,22,32
1480657506,3,4,10
1480657349,4,5,13
1480657050,0,0,3
1480657453,0,0,0
1414596676,14,21,36
1397032986,1,0,0
1481967969,6,52,84
1480656914,1,2,3
1480657369,3,5,9
1414793365,0,0,0
1431504926,2,3,22
1263405086,0,0,0
1431504958,8,9,11
1414793172,6,9,10
1480659970,12,0,0
1480659481,6,10,23
1481968103,0,0,0
1297287601,10,12,23
1297287439,0,0,0
1414793173,9,10,23
1480656960,4,4,9
1480657076,0,0,0
1480656951,1,1,2
1112934444,7,16,33
1414793195,32,129,0
1481967889,0,0,0
1480657548,3,4,5
1481968360,1,1,3
1463158744,0,0,0
1414793257,5,17,0
1481968252,31,58,104
1414596717,13,22,38
1480657440,5,7,9
1297287153,13,24,52
1480657567,1,2,3
1464993778,5,7,10
1229391844,19,0,0
1480659421,1,33,0
1161889906,20,0,27
1397032931,27,34,42
1296697315,0,0,0
1480659501,3,7,29
1480657054,0,0,0
1161889985,10,0,0
1481968190,8,11,15
1480660026,11,11,12
1481115665,0,0,2
1480657331,2,0,0
1480659419,4,15,59
1480659597,0,2,0
1480659550,3,4,5
1297287304,0,15,0
1481968350,2,3,4
1263405029,9,11,19
1480659494,5,6,37
1129121837,34,36,54
1480656949,1,1,2
1481968092,7,27,53
1480657046,34,42,55
1431505095,0,0,0
1380714456,0,0,0
1096222676,1,6,0
1179584510,0,0,0
1128466398,8,9,18
1481968587,20,26,39
1129121863,43,44,93
1480657439,1,3,3
1448413146,8,9,10
1397033037,8,0,9
1480659475,13,26,45
1297287264,2,5,0
1480656909,4,5,14
1096157231,9,16,33
1413679058,1,0,0
1431504908,11,14,17
1096157321,0,0,0
1480659653,12,22,49
1480660104,19,25,29
1297287339,10,13,20
1464993871,9,19,37
1431504880,9,11,20
1480660034,0,0,0
1263405088,5,0,0
1464993776,8,25,49
1480657301,7,7,8
1297287144,17,28,43
1313671259,8,11,13
1480659649,1,0,0
1161889818,20,0,40
1431504972,4,7,13
1480657020,2,0,15
1481967931,3,4,6
1129121860,17,21,29
893913053,13,13,16
1161890187,17,62,229
1481968498,0,0,0
1480660014,5,9,0
1112737772,11,16,23
1481967932,0,0,16
1480657095,0,0,0
1480660049,15,32,172
1161889990,18,200,0
1178929116,37,102,229
1096157354,6,8,10
1480657197,3,3,5
1380714462,0,0,0
1161889784,7,7,11
1414793299,40,0,0
1482164319,0,0,0
1178929107,12,13,14
1096288213,10,20,31
1414793190,12,16,32
1480657380,0,0,0
1263405121,0,0,0
1481968465,18,21,24
1480657132,1,5,138
1480657719,6,0,10
1414596710,4,13,20
1480657313,2,3,3
1481968222,12,12,13
1297287845,40,0,43
1480657498,9,18,44
1096157156,4,0,4
1414596715,0,0,0
1313671190,14,16,18
1480657045,0,0,0
1480659485,1,2,50
1431505032,15,16,26
1514473425,13,17,25
1414793264,7,0,0
1096157373,4,5,12
1414793402,15,61,189
1229391878,4,0,0
1229391828,27,49,101
1481968325,0,0,0
1448544208,6,9,20
1480657000,0,0,0
1481968059,2,0,28
1480657061,1,0,4
1480657716,3,4,5
1163266008,7,21,22
1297287846,9,14,0
1414793396,18,30,58
1480657004,0,0,0
1431505079,19,33,62
1096157438,12,18,27
1481968305,0,5,0
1481968622,0,0,0
1112934375,10,13,21
1481115679,0,0,0
1480657236,11,14,15
1480657444,8,9,11
1480657152,0,0,0
1480659596,1,2,4
1481968402,6,9,20
1481968577,8,10,12
1481968070,27,52,99
1414793338,38,161,688
1480656959,0,2,0
1414596788,6,13,14
1096157402,11,22,32
1464993833,5,11,24
1481968606,3,3,3
1480657804,0,0,0
1178929121,37,102,229
1481968609,1,0,0
1280509925,0,0,0
1161890004,10,26,57
1161890124,8,0,0
1480657386,5,0,5
1128466468,6,8,17
926156763,0,0,6
1480657413,7,10,13
1464993830,5,0,20
1431505025,5,0,6
1481968412,0,0,0
1414793378,69,249,707
1480659509,6,0,0
1480657680,0,0,0
1163266007,19,22,29
1481967874,0,0,0
1481968556,1,0,15
1480657754,12,44,136
1481967939,0,0,0
1480657703,1,0,0
1480657366,0,0,0
1431504870,25,44,51
1431504851,6,7,7
1161890171,10,15,26
1296697317,0,0,0
1146357715,41,48,66
1481968461,0,0,0
1480657465,3,5,10
1112737760,34,78,145
1263339480,28,37,45
1112737780,15,20,41
926091218,9,21,0
1179846628,43,62,119
1480660059,1,0,0
1096157260,5,8,10
1480657538,0,0,0
1313671138,30,41,64
1480656948,0,15,0
1296697306,0,50,0
1161889750,0,0,0
1480657070,12,14,19
1414793392,37,118,279
1129121800,0,0,12
1480657319,6,10,11
1161889806,21,25,40
1480656881,2,4,11
1096157351,10,14,20
1480657602,0,0,5
1480657145,0,4,4
1481968472,1,0,0
1464993794,12,21,48
1263405119,0,0,0
1161889960,7,10,18
1161890150,3,0,4
1096157209,5,19,66
1264125925,18,31,71
1279330262,7,12,14
1480657516,1,0,11
1414793181,10,14,18
1415186389,14,24,57
1414793390,28,37,51
1096157296,3,5,7
1096157324,7,7,9
1297287638,4,11,0
1129908177,5,7,11
1480657066,1,0,0
1263339520,4,8,21
1480657463,6,7,10
1146095601,6,6,6
1480659943,5,0,6
1480657580,4,8,15
1280509912,5,7,8
1313671206,12,22,45
1480659583,10,14,27
1161890100,20,37,48
1229391883,4,0,5
1480657791,8,9,26
1414596763,4,5,6
1161890219,8,10,20
1431504969,8,9,10
1093863385,5,7,0
1129908180,5,7,11
1481968256,0,0,0
1480657347,0,0,0
1313671141,7,26,53
1464993754,5,5,11
1161890125,21,22,0
1480657782,2,0,0
1179846618,7,15,87
1263929315,13,18,78
1397032933,7,0,0
1480657661,7,21,22
1480659589,6,8,17
1480657570,7,8,16
1480659907,2,5,19
1296435157,2,4,5
1480659904,9,13,19
1480659910,4,5,11
1096157216,0,0,0
1480657547,10,12,15
1263929320,4,10,45
1480657248,3,5,8
1480659436,27,40,48
1263405150,46,81,163
1464993861,10,20,37
1431505031,0,0,0
1414596703,8,10,20
1297680339,13,0,0
1296697319,0,0,0
1480657775,1,2,2
1096157395,3,4,5
1112934402,9,15,23
1480657549,2,3,5
1480657515,0,0,0
1480656880,0,0,0
1128466466,12,14,18
1431505012,7,9,19
1480659516,0,0,0
1397819357,44,63,188
1480657485,5,8,0
1379010519,0,0,0
1313671193,13,21,36
1464993828,24,34,56
1480657067,1,2,0
1297287287,6,8,26
1313671268,13,14,32
1112934363,11,13,18
1263470567,12,0,29
1414793208,22,35,52
893913041,5,11,26
1263470576,7,10,0
1480657499,2,3,0
1093863379,8,9,15
1480657268,10,14,14
1414596761,4,0,6
1480657776,0,0,0
1096157439,0,0,0
1313671220,36,52,101
1161889785,7,10,18
1096157329,9,12,21
1397033054,18,23,34
1397819419,33,48,67
1480659950,6,13,21
1263405091,9,12,16
1112737781,11,15,25
1128466462,23,30,88
1297549268,12,0,0
1480657441,5,6,9
1263339497,9,10,62
1431504975,0,0,12
1480657185,4,0,0
1112934423,6,7,12
1414596704,4,4,14
1480657057,0,4,8
1480657756,0,1,0
1464993873,9,19,31
1480660051,8,13,29
1480660112,0,0,0
1397033048,6,7,10
1296435155,0,0,0
1296697316,0,0,0
1096026072,41,48,66
1263405066,7,11,40
1397032943,9,12,18
1397819422,7,9,11
1128466463,13,20,41
1297287263,31,40,40
1313671168,40,49,0
1414596700,3,3,3
1096157460,7,10,18
1480659446,2,4,13
1480659549,3,7,14
1161889850,8,12,20
1161890023,7,21,53
1297287259,8,13,49
1480660127,3,4,5
1263405125,14,15,23
1414596697,0,0,0
1096157379,7,10,31
1480656967,8,12,15
1480657432,6,13,31
1096157409,5,7,15
1480657733,4,6,9
1263405011,8,8,8
1480657374,6,21,0
1480659932,4,7,14
1480657265,1,5,11
1480657007,0,0,0
1414596785,11,15,21
1161889755,7,9,11
1415186388,1,8,13
1480657777,2,2,2
1263405026,0,0,0
1146095610,0,0,0
1111558108,6,16,44
1213532113,3,0,0
1263470547,14,25,35
1313671260,13,26,36
1480660062,6,8,10
1096157469,9,14,84
1396901878,11,16,25
1161890008,8,10,14
1414793360,0,0,0
1313671264,10,16,45
1397819396,12,20,37
1161889910,11,15,21
1163266001,6,0,10
1297287718,7,8,10
1414793346,27,38,67
1313671272,4,19,52
1481115701,0,0,1
1480657545,4,4,6
1480657611,5,7,11
1263405148,2,7,21
1480657352,4,8,15
1396901844,7,9,15
1161889826,11,15,16
1313671171,12,22,45
1146095623,9,14,31
1263405043,0,0,0
1313671238,13,30,58
1480659426,9,10,15
1480660030,0,0,0
1263929314,6,8,10
1397033029,6,8,6
1297549274,4,0,0
1096157151,9,11,13
1464993804,5,0,0
1431504947,10,13,17
1129121809,12,15,19
1263405122,11,12,14
1480656861,5,7,9
1263339494,26,34,47
1414596764,4,5,9
1480657442,6,7,9
1480659532,3,5,7
1161889782,6,8,13
1096157340,8,10,16
1128466452,32,53,113
1431505026,0,0,0
1480659474,6,7,9
1179584481,0,0,6
1481968494,0,8,0
1297287343,0,0,0
1297549288,14,0,0
1414596596,6,9,12
1480660000,0,0,0
1480656929,8,0,0
1464993775,12,16,29
1431505030,8,0,0
1480656990,7,8,8
1096157440,3,3,9
1480659459,0,0,0
1096157145,0,0,0
1480657170,11,15,15
1144391632,7,7,9
1396901866,12,15,21
1397032972,7,10,23
1096157421,5,5,20
1480659986,4,5,18
1263405116,18,29,95
1161889969,4,7,17
1146357721,0,0,0
1096157444,7,8,16
1480656933,5,5,7
1129121848,12,13,16
1480657423,0,0,0
1163266011,24,57,77
1264125920,8,9,15
1480657571,5,6,8
926156762,9,12,12
1464993746,3,0,4
1431504904,0,0,0
1096157475,6,9,19
1431505069,2,4,0
1481968370,12,14,19
1480660016,2,3,6
1480657353,3,0,0
1179584492,0,0,0
1480657792,9,0,0
1161890122,4,6,13
1096157436,6,8,13
1414793283,6,8,16
1128466454,16,0,0
1481968526,0,0,0
1263929316,7,13,31
1480657730,1,1,2
1096157215,6,7,21
1480659632,5,7,14
1146095622,15,0,0
1480659900,9,9,9
1112934374,0,0,0
1480657778,0,0,49
1480657527,6,8,10
1480657511,10,13,18
1096157381,6,8,14
1263405133,15,20,31
1480659449,0,1,0
1414596568,6,8,12
1144391638,12,13,14
1161889929,4,0,4
1297287706,9,9,9
1279330290,5,7,12
1480656884,1,5,12
1146095617,5,0,18
1396901843,6,11,0
1480657763,0,0,12
1414596591,21,45,0
1263470586,11,13,58
1414596574,14,0,0
1396901849,7,9,11
1480659607,8,16,35
1480659429,9,10,14
1330055121,0,0,0
1431504855,11,12,15
1096157358,0,0,0
